"Individual","Plot","ht.diff","rgr","ind_plot","spp","year","provenance.lat","provenance.long","budburst","leafout","risk","bb.avg","dvr.avg","lo.avg","lo.sd","growthform"
"VIBCAS_SH_5C",8,43.6,4.51509046609571,"VIBCAS_SH_5C 8","VIBCAS",2018,45.932675,-74.02507,96,124,28,99.5,18.5,118,8.48528137423857,"shrub"
"SPIALB_GR_5",8,67.8,6.75905374125439,"SPIALB_GR_5 8","SPIALB",2019,44.794942,-71.146683,93,115,22,94.5,25,119.5,6.36396103067893,"shrub"
"SPIALB_GR_5",8,67.8,6.75905374125439,"SPIALB_GR_5 8","SPIALB",2018,44.794942,-71.146683,96,124,28,94.5,25,119.5,6.36396103067893,"shrub"
"SPIALB_WM_7B",8,58.4,5.62196434528914,"SPIALB_WM_7B 8","SPIALB",2019,44.112337,-71.230138,97,112,15,95,25,120,11.3137084989848,"shrub"
"SPIALB_WM_7B",8,58.4,5.62196434528914,"SPIALB_WM_7B 8","SPIALB",2018,44.112337,-71.230138,93,128,35,95,25,120,11.3137084989848,"shrub"
"SPITOM_GR_2D",8,58.6,9.94542928773904,"SPITOM_GR_2D 8","SPITOM",2019,44.794942,-71.146683,100,119,19,96.5,28.5,125,8.48528137423857,"shrub"
"SPITOM_GR_2D",8,58.6,9.94542928773904,"SPITOM_GR_2D 8","SPITOM",2018,44.794942,-71.146683,93,131,38,96.5,28.5,125,8.48528137423857,"shrub"
"SPITOM_WM_5",8,59.8,7.84465339094733,"SPITOM_WM_5 8","SPITOM",2019,44.112337,-71.230138,97,115,18,95,24.5,119.5,6.36396103067893,"shrub"
"SPITOM_WM_5",8,59.8,7.84465339094733,"SPITOM_WM_5 8","SPITOM",2018,44.112337,-71.230138,93,124,31,95,24.5,119.5,6.36396103067893,"shrub"
"SPIALB_GR_12B",8,76.8,6.45951489223671,"SPIALB_GR_12B 8","SPIALB",2019,44.794942,-71.146683,100,115,15,96.5,23,119.5,6.36396103067893,"shrub"
"SPIALB_GR_12B",8,76.8,6.45951489223671,"SPIALB_GR_12B 8","SPIALB",2018,44.794942,-71.146683,93,124,31,96.5,23,119.5,6.36396103067893,"shrub"
"SPIALB_GR_3",8,70.7,6.40383395966908,"SPIALB_GR_3 8","SPIALB",2019,44.794942,-71.146683,93,112,19,94.5,22.5,117,7.07106781186548,"shrub"
"SPIALB_GR_3",8,70.7,6.40383395966908,"SPIALB_GR_3 8","SPIALB",2018,44.794942,-71.146683,96,122,26,94.5,22.5,117,7.07106781186548,"shrub"
"MYRGAL_SH_2",8,-2.8,-0.421749250507126,"MYRGAL_SH_2 8","MYRGAL",2019,45.932675,-74.02507,112,127,15,114,11.5,125.5,2.12132034355964,"shrub"
"MYRGAL_SH_2",8,-2.8,-0.421749250507126,"MYRGAL_SH_2 8","MYRGAL",2018,45.932675,-74.02507,116,124,8,114,11.5,125.5,2.12132034355964,"shrub"
"VIBCAS_GR_12B",8,30.8,3.47196199984189,"VIBCAS_GR_12B 8","VIBCAS",2019,44.794942,-71.146683,97,112,15,100,17,117,7.07106781186548,"shrub"
"VIBCAS_GR_12B",8,30.8,3.47196199984189,"VIBCAS_GR_12B 8","VIBCAS",2018,44.794942,-71.146683,103,122,19,100,17,117,7.07106781186548,"shrub"
"SPITOM_WM_4B",8,39.6,4.7343809169437,"SPITOM_WM_4B 8","SPITOM",2019,44.112337,-71.230138,97,115,18,96.5,23,119.5,6.36396103067893,"shrub"
"SPITOM_WM_4B",8,39.6,4.7343809169437,"SPITOM_WM_4B 8","SPITOM",2018,44.112337,-71.230138,96,124,28,96.5,23,119.5,6.36396103067893,"shrub"
"SPITOM_HF_13",8,45.6,4.68038348560782,"SPITOM_HF_13 8","SPITOM",2019,42.531705,-72.18992,100,119,19,101.5,20,121.5,3.53553390593274,"shrub"
"SPITOM_HF_13",8,45.6,4.68038348560782,"SPITOM_HF_13 8","SPITOM",2018,42.531705,-72.18992,103,124,21,101.5,20,121.5,3.53553390593274,"shrub"
"SPIALB_HF_2",8,35.7,2.3619237228927,"SPIALB_HF_2 8","SPIALB",2019,42.531705,-72.18992,97,115,18,95,24.5,119.5,6.36396103067893,"shrub"
"SPIALB_HF_2",8,35.7,2.3619237228927,"SPIALB_HF_2 8","SPIALB",2018,42.531705,-72.18992,93,124,31,95,24.5,119.5,6.36396103067893,"shrub"
"VIBCAS_WM_9A",8,41.4,4.23120043346885,"VIBCAS_WM_9A 8","VIBCAS",2019,44.112337,-71.230138,97,112,15,96.5,21.5,118,8.48528137423857,"shrub"
"VIBCAS_WM_9A",8,41.4,4.23120043346885,"VIBCAS_WM_9A 8","VIBCAS",2018,44.112337,-71.230138,96,124,28,96.5,21.5,118,8.48528137423857,"shrub"
"VIBCAS_GR_5",8,73.4,8.31525465246445,"VIBCAS_GR_5 8","VIBCAS",2019,44.794942,-71.146683,103,112,9,106.5,13.5,120,11.3137084989848,"shrub"
"VIBCAS_GR_5",8,73.4,8.31525465246445,"VIBCAS_GR_5 8","VIBCAS",2018,44.794942,-71.146683,110,128,18,106.5,13.5,120,11.3137084989848,"shrub"
"SPITOM_GR_1",8,54.4,7.30008773864103,"SPITOM_GR_1 8","SPITOM",2019,44.794942,-71.146683,97,119,22,100,21.5,121.5,3.53553390593274,"shrub"
"SPITOM_GR_1",8,54.4,7.30008773864103,"SPITOM_GR_1 8","SPITOM",2018,44.794942,-71.146683,103,124,21,100,21.5,121.5,3.53553390593274,"shrub"
"VIBCAS_SH_1B",8,57.2,6.25564517041146,"VIBCAS_SH_1B 8","VIBCAS",2019,45.932675,-74.02507,100,115,15,98,23.5,121.5,9.19238815542512,"shrub"
"VIBCAS_SH_1B",8,57.2,6.25564517041146,"VIBCAS_SH_1B 8","VIBCAS",2018,45.932675,-74.02507,96,128,32,98,23.5,121.5,9.19238815542512,"shrub"
"VIBCAS_WM_9B",8,54.3,6.02392817291481,"VIBCAS_WM_9B 8","VIBCAS",2019,44.112337,-71.230138,103,112,9,98,20,118,8.48528137423857,"shrub"
"VIBCAS_WM_9B",8,54.3,6.02392817291481,"VIBCAS_WM_9B 8","VIBCAS",2018,44.112337,-71.230138,93,124,31,98,20,118,8.48528137423857,"shrub"
"SPIALB_HF_3",8,48.6,3.4392508996685,"SPIALB_HF_3 8","SPIALB",2019,42.531705,-72.18992,93,112,19,94.5,22.5,117,7.07106781186548,"shrub"
"SPIALB_HF_3",8,48.6,3.4392508996685,"SPIALB_HF_3 8","SPIALB",2018,42.531705,-72.18992,96,122,26,94.5,22.5,117,7.07106781186548,"shrub"
"SPIALB_GR_9",8,72.8,6.50697077174495,"SPIALB_GR_9 8","SPIALB",2019,44.794942,-71.146683,93,112,19,93,24,117,7.07106781186548,"shrub"
"SPIALB_GR_9",8,72.8,6.50697077174495,"SPIALB_GR_9 8","SPIALB",2018,44.794942,-71.146683,93,122,29,93,24,117,7.07106781186548,"shrub"
"SPIALB_SH_7B",8,69.8,5.97368506954594,"SPIALB_SH_7B 8","SPIALB",2019,45.932675,-74.02507,93,112,19,91,26,117,7.07106781186548,"shrub"
"SPIALB_SH_7B",8,69.8,5.97368506954594,"SPIALB_SH_7B 8","SPIALB",2018,45.932675,-74.02507,89,122,33,91,26,117,7.07106781186548,"shrub"
"SPITOM_HF_9B",8,62.2,8.33454726295006,"SPITOM_HF_9B 8","SPITOM",2019,42.531705,-72.18992,97,119,22,96.5,25,121.5,3.53553390593274,"shrub"
"SPITOM_HF_9B",8,62.2,8.33454726295006,"SPITOM_HF_9B 8","SPITOM",2018,42.531705,-72.18992,96,124,28,96.5,25,121.5,3.53553390593274,"shrub"
"MYRGAL_WM_6B",8,30.6,4.4628710262842,"MYRGAL_WM_6B 8","MYRGAL",2019,44.112337,-71.230138,112,119,7,111,10.5,121.5,3.53553390593274,"shrub"
"MYRGAL_WM_6B",8,30.6,4.4628710262842,"MYRGAL_WM_6B 8","MYRGAL",2018,44.112337,-71.230138,110,124,14,111,10.5,121.5,3.53553390593274,"shrub"
"ALNINC_SH_8",9,88.73,3.16635423782096,"ALNINC_SH_8 9","ALNINC",2019,45.932675,-74.02507,103,129,26,103,23.5,126.5,3.53553390593274,"tree"
"ALNINC_SH_8",9,88.73,3.16635423782096,"ALNINC_SH_8 9","ALNINC",2018,45.932675,-74.02507,103,124,21,103,23.5,126.5,3.53553390593274,"tree"
"BETPOP_WM_7",9,1.84999999999999,0.119878318804325,"BETPOP_WM_7 9","BETPOP",2019,44.112337,-71.230138,100,112,12,101.5,16.5,118,8.48528137423857,"tree"
"BETPOP_WM_7",9,1.84999999999999,0.119878318804325,"BETPOP_WM_7 9","BETPOP",2018,44.112337,-71.230138,103,124,21,101.5,16.5,118,8.48528137423857,"tree"
"BETALL_WM_8",9,61.4,6.25771778087175,"BETALL_WM_8 9","BETALL",2019,44.112337,-71.230138,107,119,12,105,20,125,8.48528137423857,"tree"
"BETALL_WM_8",9,61.4,6.25771778087175,"BETALL_WM_8 9","BETALL",2018,44.112337,-71.230138,103,131,28,105,20,125,8.48528137423857,"tree"
"BETALL_SH_9",9,24.8,5.00299210779003,"BETALL_SH_9 9","BETALL",2019,45.932675,-74.02507,112,119,7,111,12.5,123.5,6.36396103067893,"tree"
"BETALL_SH_9",9,24.8,5.00299210779003,"BETALL_SH_9 9","BETALL",2018,45.932675,-74.02507,110,128,18,111,12.5,123.5,6.36396103067893,"tree"
"ALNINC_HF_9",9,91.6,3.68472779262594,"ALNINC_HF_9 9","ALNINC",2019,42.531705,-72.18992,100,123,23,105,20.5,125.5,3.53553390593274,"tree"
"ALNINC_HF_9",9,91.6,3.68472779262594,"ALNINC_HF_9 9","ALNINC",2018,42.531705,-72.18992,110,128,18,105,20.5,125.5,3.53553390593274,"tree"
"BETALL_SH_4A",9,79.6,12.4034044849681,"BETALL_SH_4A 9","BETALL",2019,45.932675,-74.02507,107,119,12,105,16.5,121.5,3.53553390593274,"tree"
"BETALL_SH_4A",9,79.6,12.4034044849681,"BETALL_SH_4A 9","BETALL",2018,45.932675,-74.02507,103,124,21,105,16.5,121.5,3.53553390593274,"tree"
"BETALL_SH_4B",9,8.8,2.484613592985,"BETALL_SH_4B 9","BETALL",2019,45.932675,-74.02507,112,119,7,109.5,15.5,125,8.48528137423857,"tree"
"BETALL_SH_4B",9,8.8,2.484613592985,"BETALL_SH_4B 9","BETALL",2018,45.932675,-74.02507,107,131,24,109.5,15.5,125,8.48528137423857,"tree"
"BETPOP_HF_4",9,169.6,8.50907972611303,"BETPOP_HF_4 9","BETPOP",2019,42.531705,-72.18992,107,127,20,110.5,15,125.5,2.12132034355964,"tree"
"BETPOP_HF_4",9,169.6,8.50907972611303,"BETPOP_HF_4 9","BETPOP",2018,42.531705,-72.18992,114,124,10,110.5,15,125.5,2.12132034355964,"tree"
"ACESPI_GR_4",10,-32.2,-9.59350221334602,"ACESPI_GR_4 10","ACESPI",2019,44.794942,-71.146683,107,129,22,105,21.5,126.5,3.53553390593274,"shrub"
"ACESPI_GR_4",10,-32.2,-9.59350221334602,"ACESPI_GR_4 10","ACESPI",2018,44.794942,-71.146683,103,124,21,105,21.5,126.5,3.53553390593274,"shrub"
"SAMRAC_HF_A",10,110.6,5.51221995806954,"SAMRAC_HF_A 10","SAMRAC",2019,42.531705,-72.18992,86,115,29,72,47.5,119.5,6.36396103067893,"shrub"
"SAMRAC_HF_A",10,110.6,5.51221995806954,"SAMRAC_HF_A 10","SAMRAC",2018,42.531705,-72.18992,58,124,66,72,47.5,119.5,6.36396103067893,"shrub"
"DIELON_HF_1",10,10.4,3.52601618551097,"DIELON_HF_1 10","DIELON",2019,42.531705,-72.18992,NA,129,NA,NA,NA,129,NA,"shrub"
"SAMRAC_GR_7",10,11.8,4.99775787579406,"SAMRAC_GR_7 10","SAMRAC",2019,44.794942,-71.146683,93,112,19,75.5,46,121.5,13.4350288425444,"shrub"
"SAMRAC_GR_7",10,11.8,4.99775787579406,"SAMRAC_GR_7 10","SAMRAC",2018,44.794942,-71.146683,58,131,73,75.5,46,121.5,13.4350288425444,"shrub"
"SAMRAC_HF_B",10,51.4,2.88658158424837,"SAMRAC_HF_B 10","SAMRAC",2019,42.531705,-72.18992,86,115,29,72,47.5,119.5,6.36396103067893,"shrub"
"SAMRAC_HF_B",10,51.4,2.88658158424837,"SAMRAC_HF_B 10","SAMRAC",2018,42.531705,-72.18992,58,124,66,72,47.5,119.5,6.36396103067893,"shrub"
"SORAME_SH_3B",10,-36.6,-15.3901544813755,"SORAME_SH_3B 10","SORAME",2019,45.932675,-74.02507,112,119,7,118,7,125,8.48528137423857,"shrub"
"SORAME_SH_3B",10,-36.6,-15.3901544813755,"SORAME_SH_3B 10","SORAME",2018,45.932675,-74.02507,124,131,7,118,7,125,8.48528137423857,"shrub"
"SAMRAC_GR_1",10,1.4,0.657513775627807,"SAMRAC_GR_1 10","SAMRAC",2019,44.794942,-71.146683,97,119,22,97,22,119,NA,"shrub"
"SORAME_GR_9B",10,25.4,4.95558151635202,"SORAME_GR_9B 10","SORAME",2019,44.794942,-71.146683,NA,119,NA,103,28,125,8.48528137423857,"shrub"
"SORAME_GR_9B",10,25.4,4.95558151635202,"SORAME_GR_9B 10","SORAME",2018,44.794942,-71.146683,103,131,28,103,28,125,8.48528137423857,"shrub"
"MYRGAL_WM_6A",11,42.4,6.68174259628565,"MYRGAL_WM_6A 11","MYRGAL",2019,44.112337,-71.230138,112,129,17,113,13.5,126.5,3.53553390593274,"shrub"
"MYRGAL_WM_6A",11,42.4,6.68174259628565,"MYRGAL_WM_6A 11","MYRGAL",2018,44.112337,-71.230138,114,124,10,113,13.5,126.5,3.53553390593274,"shrub"
"SPITOM_GR_1A",11,49.2,7.41086642849064,"SPITOM_GR_1A 11","SPITOM",2019,44.794942,-71.146683,97,119,22,98.5,23,121.5,2.88675134594813,"shrub"
"SPITOM_GR_1A",11,49.2,7.41086642849064,"SPITOM_GR_1A 11","SPITOM",2018,44.794942,-71.146683,100,124,24,98.5,23,121.5,2.88675134594813,"shrub"
"SPIALB_HF_10",11,18.4,1.3877651257767,"SPIALB_HF_10 11","SPIALB",2019,42.531705,-72.18992,97,112,15,96.5,21.5,118,8.48528137423857,"shrub"
"SPIALB_HF_10",11,18.4,1.3877651257767,"SPIALB_HF_10 11","SPIALB",2018,42.531705,-72.18992,96,124,28,96.5,21.5,118,8.48528137423857,"shrub"
"VIBCAS_WM_4",11,15.6,2.08195589878337,"VIBCAS_WM_4 11","VIBCAS",2019,44.112337,-71.230138,100,112,12,98,20,118,8.48528137423857,"shrub"
"VIBCAS_WM_4",11,15.6,2.08195589878337,"VIBCAS_WM_4 11","VIBCAS",2018,44.112337,-71.230138,96,124,28,98,20,118,8.48528137423857,"shrub"
"SPIALB_HF_4A",11,66.2,6.74071033499132,"SPIALB_HF_4A 11","SPIALB",2019,42.531705,-72.18992,93,112,19,93,25,118,8.48528137423857,"shrub"
"SPIALB_HF_4A",11,66.2,6.74071033499132,"SPIALB_HF_4A 11","SPIALB",2018,42.531705,-72.18992,93,124,31,93,25,118,8.48528137423857,"shrub"
"SPIALB_WM_4A",11,66.8,7.13194112505236,"SPIALB_WM_4A 11","SPIALB",2019,44.112337,-71.230138,93,112,19,93,24,117,7.07106781186548,"shrub"
"SPIALB_WM_4A",11,66.8,7.13194112505236,"SPIALB_WM_4A 11","SPIALB",2018,44.112337,-71.230138,93,122,29,93,24,117,7.07106781186548,"shrub"
"MYRGAL_WM_6B",11,17,5.7251919277133,"MYRGAL_WM_6B 11","MYRGAL",2019,44.112337,-71.230138,112,119,7,107.5,14,121.5,3.53553390593274,"shrub"
"MYRGAL_WM_6B",11,17,5.7251919277133,"MYRGAL_WM_6B 11","MYRGAL",2018,44.112337,-71.230138,103,124,21,107.5,14,121.5,3.53553390593274,"shrub"
"SPITOM_SH_99B",11,56.9,7.80678173045807,"SPITOM_SH_99B 11","SPITOM",2019,45.932675,-74.02507,103,119,16,103,18.5,121.5,3.53553390593274,"shrub"
"SPITOM_SH_99B",11,56.9,7.80678173045807,"SPITOM_SH_99B 11","SPITOM",2018,45.932675,-74.02507,103,124,21,103,18.5,121.5,3.53553390593274,"shrub"
"SPITOM_SH_99C",11,63.1,8.64882765162644,"SPITOM_SH_99C 11","SPITOM",2019,45.932675,-74.02507,103,119,16,103,18.5,121.5,3.53553390593274,"shrub"
"SPITOM_SH_99C",11,63.1,8.64882765162644,"SPITOM_SH_99C 11","SPITOM",2018,45.932675,-74.02507,103,124,21,103,18.5,121.5,3.53553390593274,"shrub"
"SPITOM_HF_5",11,7.2,1.40307545735061,"SPITOM_HF_5 11","SPITOM",2019,42.531705,-72.18992,112,150,38,113,33,146,5.65685424949238,"shrub"
"SPITOM_HF_5",11,7.2,1.40307545735061,"SPITOM_HF_5 11","SPITOM",2018,42.531705,-72.18992,114,142,28,113,33,146,5.65685424949238,"shrub"
"SPIALB_WM_4B",11,46.4,5.4786689544634,"SPIALB_WM_4B 11","SPIALB",2019,44.112337,-71.230138,93,112,19,93,24,117,7.07106781186548,"shrub"
"SPIALB_WM_4B",11,46.4,5.4786689544634,"SPIALB_WM_4B 11","SPIALB",2018,44.112337,-71.230138,93,122,29,93,24,117,7.07106781186548,"shrub"
"SPIALB_WM_4C",11,43.2,4.98777285249816,"SPIALB_WM_4C 11","SPIALB",2019,44.112337,-71.230138,93,112,19,93,24,117,7.07106781186548,"shrub"
"SPIALB_WM_4C",11,43.2,4.98777285249816,"SPIALB_WM_4C 11","SPIALB",2018,44.112337,-71.230138,93,122,29,93,24,117,7.07106781186548,"shrub"
"SPITOM_SH_99D",11,68.6,10.5939157551483,"SPITOM_SH_99D 11","SPITOM",2019,45.932675,-74.02507,103,119,16,105,16.5,121.5,3.53553390593274,"shrub"
"SPITOM_SH_99D",11,68.6,10.5939157551483,"SPITOM_SH_99D 11","SPITOM",2018,45.932675,-74.02507,107,124,17,105,16.5,121.5,3.53553390593274,"shrub"
"SPIALB_WM_5",11,62.4,8.49747341097543,"SPIALB_WM_5 11","SPIALB",2019,44.112337,-71.230138,93,112,19,101.5,16.5,118,8.48528137423857,"shrub"
"SPIALB_WM_5",11,62.4,8.49747341097543,"SPIALB_WM_5 11","SPIALB",2018,44.112337,-71.230138,110,124,14,101.5,16.5,118,8.48528137423857,"shrub"
"VIBCAS_WM_9A",11,54.3,6.02392817291481,"VIBCAS_WM_9A 11","VIBCAS",2019,44.112337,-71.230138,103,119,16,106.5,15,121.5,3.53553390593274,"shrub"
"VIBCAS_WM_9A",11,54.3,6.02392817291481,"VIBCAS_WM_9A 11","VIBCAS",2018,44.112337,-71.230138,110,124,14,106.5,15,121.5,3.53553390593274,"shrub"
"SPITOM_SH_99E",11,68.6,10.2477137486822,"SPITOM_SH_99E 11","SPITOM",2019,45.932675,-74.02507,97,119,22,100,21.5,121.5,3.53553390593274,"shrub"
"SPITOM_SH_99E",11,68.6,10.2477137486822,"SPITOM_SH_99E 11","SPITOM",2018,45.932675,-74.02507,103,124,21,100,21.5,121.5,3.53553390593274,"shrub"
"SPIALB_HF_4B",11,65.1,6.51384452197971,"SPIALB_HF_4B 11","SPIALB",2019,42.531705,-72.18992,100,115,15,96.5,23,119.5,6.36396103067893,"shrub"
"SPIALB_HF_4B",11,65.1,6.51384452197971,"SPIALB_HF_4B 11","SPIALB",2018,42.531705,-72.18992,93,124,31,96.5,23,119.5,6.36396103067893,"shrub"
"VIBCAS_WM_9B",11,18.7,3.39245308803449,"VIBCAS_WM_9B 11","VIBCAS",2019,44.112337,-71.230138,97,112,15,103.5,14.5,118,8.48528137423857,"shrub"
"VIBCAS_WM_9B",11,18.7,3.39245308803449,"VIBCAS_WM_9B 11","VIBCAS",2018,44.112337,-71.230138,110,124,14,103.5,14.5,118,8.48528137423857,"shrub"
"SPITOM_SH_99F",11,56.2,7.4493247987747,"SPITOM_SH_99F 11","SPITOM",2019,45.932675,-74.02507,103,135,32,99.5,30,129.5,7.77817459305202,"shrub"
"SPITOM_SH_99F",11,56.2,7.4493247987747,"SPITOM_SH_99F 11","SPITOM",2018,45.932675,-74.02507,96,124,28,99.5,30,129.5,7.77817459305202,"shrub"
"AROMEL_WM_5",11,7.4,1.31628442478436,"AROMEL_WM_5 11","AROMEL",2019,44.112337,-71.230138,103,119,16,99.5,22,121.5,3.53553390593274,"shrub"
"AROMEL_WM_5",11,7.4,1.31628442478436,"AROMEL_WM_5 11","AROMEL",2018,44.112337,-71.230138,96,124,28,99.5,22,121.5,3.53553390593274,"shrub"
"VIBCAS_SH_9",11,8.8,3.47196199984189,"VIBCAS_SH_9 11","VIBCAS",2019,45.932675,-74.02507,100,119,19,98,23.5,121.5,3.53553390593274,"shrub"
"VIBCAS_SH_9",11,8.8,3.47196199984189,"VIBCAS_SH_9 11","VIBCAS",2018,45.932675,-74.02507,96,124,28,98,23.5,121.5,3.53553390593274,"shrub"
"VIBCAS_GR_10",11,73.4,8.41629203105136,"VIBCAS_GR_10 11","VIBCAS",2019,44.794942,-71.146683,100,115,15,101.5,17,118.5,4.94974746830583,"shrub"
"VIBCAS_GR_10",11,73.4,8.41629203105136,"VIBCAS_GR_10 11","VIBCAS",2018,44.794942,-71.146683,103,122,19,101.5,17,118.5,4.94974746830583,"shrub"
"SPITOM_GR_1A",11,66.2,9.07322061891394,"SPITOM_GR_1A 11","SPITOM",2019,44.794942,-71.146683,97,119,22,98.5,23,121.5,2.88675134594813,"shrub"
"SPITOM_GR_1A",11,66.2,9.07322061891394,"SPITOM_GR_1A 11","SPITOM",2018,44.794942,-71.146683,100,124,24,98.5,23,121.5,2.88675134594813,"shrub"
"SPITOM_GR_1B",11,68.8,9.82042109436936,"SPITOM_GR_1B 11","SPITOM",2019,44.794942,-71.146683,100,115,15,100,19.5,119.5,6.36396103067893,"shrub"
"SPITOM_GR_1B",11,68.8,9.82042109436936,"SPITOM_GR_1B 11","SPITOM",2018,44.794942,-71.146683,100,124,24,100,19.5,119.5,6.36396103067893,"shrub"
"SPITOM_HF_6",11,-6.1,-1.8509548367668,"SPITOM_HF_6 11","SPITOM",2019,42.531705,-72.18992,112,155,43,112,43,155,NA,"shrub"
"AROMEL_HF_8A",11,16.8,2.202066916409,"AROMEL_HF_8A 11","AROMEL",2019,42.531705,-72.18992,93,119,26,93,26,119,NA,"shrub"
"AROMEL_HF_8B",11,-0.800000000000011,-0.0514801651740093,"AROMEL_HF_8B 11","AROMEL",2019,42.531705,-72.18992,97,115,18,97,18,115,NA,"shrub"
"VIBCAS_WM_10",11,9.9,1.77089366963652,"VIBCAS_WM_10 11","VIBCAS",2019,44.112337,-71.230138,100,112,12,98,19,117,7.07106781186548,"shrub"
"VIBCAS_WM_10",11,9.9,1.77089366963652,"VIBCAS_WM_10 11","VIBCAS",2018,44.112337,-71.230138,96,122,26,98,19,117,7.07106781186548,"shrub"
"AROMEL_HF_12",11,-0.400000000000006,-0.0433840159859766,"AROMEL_HF_12 11","AROMEL",2019,42.531705,-72.18992,93,115,22,93,22,115,NA,"shrub"
"ALNINC_SH_1",12,88.04,2.81134132736509,"ALNINC_SH_1 12","ALNINC",2019,45.932675,-74.02507,103,123,20,106.5,17,123.5,0.707106781186548,"tree"
"ALNINC_SH_1",12,88.04,2.81134132736509,"ALNINC_SH_1 12","ALNINC",2018,45.932675,-74.02507,110,124,14,106.5,17,123.5,0.707106781186548,"tree"
"ACEPEN_HF_12",12,20.4,1.27833371509885,"ACEPEN_HF_12 12","ACEPEN",2019,42.531705,-72.18992,97,123,26,103.5,23.5,127,5.65685424949238,"tree"
"ACEPEN_HF_12",12,20.4,1.27833371509885,"ACEPEN_HF_12 12","ACEPEN",2018,42.531705,-72.18992,110,131,21,103.5,23.5,127,5.65685424949238,"tree"
"BETPOP_GR_5A",12,90.53,6.27990707911902,"BETPOP_GR_5A 12","BETPOP",2019,44.794942,-71.146683,NA,127,NA,110,14,125.5,2.12132034355964,"tree"
"BETPOP_GR_5A",12,90.53,6.27990707911902,"BETPOP_GR_5A 12","BETPOP",2018,44.794942,-71.146683,110,124,14,110,14,125.5,2.12132034355964,"tree"
"BETPOP_GR_5B",12,182.55,8.03918992199708,"BETPOP_GR_5B 12","BETPOP",2019,44.794942,-71.146683,107,119,12,108.5,13,121.5,3.53553390593274,"tree"
"BETPOP_GR_5B",12,182.55,8.03918992199708,"BETPOP_GR_5B 12","BETPOP",2018,44.794942,-71.146683,110,124,14,108.5,13,121.5,3.53553390593274,"tree"
"BETPAP_HF_16",12,124.2,10.1314055786407,"BETPAP_HF_16 12","BETPAP",2019,42.531705,-72.18992,103,119,16,106.5,15,121.5,3.53553390593274,"tree"
"BETPAP_HF_16",12,124.2,10.1314055786407,"BETPAP_HF_16 12","BETPAP",2018,42.531705,-72.18992,110,124,14,106.5,15,121.5,3.53553390593274,"tree"
"ALNINC_HF_8",12,209.2,6.45223192278362,"ALNINC_HF_8 12","ALNINC",2019,42.531705,-72.18992,103,127,24,106.5,19,125.5,2.12132034355964,"tree"
"ALNINC_HF_8",12,209.2,6.45223192278362,"ALNINC_HF_8 12","ALNINC",2018,42.531705,-72.18992,110,124,14,106.5,19,125.5,2.12132034355964,"tree"
"BETALL_WM_8A",12,88,7.35449560250634,"BETALL_WM_8A 12","BETALL",2019,44.112337,-71.230138,107,115,8,108.5,20,128.5,19.0918830920368,"tree"
"BETALL_WM_8A",12,88,7.35449560250634,"BETALL_WM_8A 12","BETALL",2018,44.112337,-71.230138,110,142,32,108.5,20,128.5,19.0918830920368,"tree"
"BETPAP_GR_8",12,74.6,11.1496142666964,"BETPAP_GR_8 12","BETPAP",2019,44.794942,-71.146683,107,115,8,108.5,11,119.5,6.36396103067893,"tree"
"BETPAP_GR_8",12,74.6,11.1496142666964,"BETPAP_GR_8 12","BETPAP",2018,44.794942,-71.146683,110,124,14,108.5,11,119.5,6.36396103067893,"tree"
"BETPOP_GR_5C",12,101.8,8.96146165781687,"BETPOP_GR_5C 12","BETPOP",2019,44.794942,-71.146683,107,127,20,110.5,15,125.5,2.12132034355964,"tree"
"BETPOP_GR_5C",12,101.8,8.96146165781687,"BETPOP_GR_5C 12","BETPOP",2018,44.794942,-71.146683,114,124,10,110.5,15,125.5,2.12132034355964,"tree"
"SAMRAC_HF_A",13,220.2,8.21674755499306,"SAMRAC_HF_A 13","SAMRAC",2019,42.531705,-72.18992,86,115,29,72,47.5,119.5,6.36396103067893,"shrub"
"SAMRAC_HF_A",13,220.2,8.21674755499306,"SAMRAC_HF_A 13","SAMRAC",2018,42.531705,-72.18992,58,124,66,72,47.5,119.5,6.36396103067893,"shrub"
"DIELON_WM_1A",13,54.2,7.26063995573087,"DIELON_WM_1A 13","DIELON",2019,44.112337,-71.230138,97,112,15,91.5,25.5,117,7.07106781186548,"shrub"
"DIELON_WM_1A",13,54.2,7.26063995573087,"DIELON_WM_1A 13","DIELON",2018,44.112337,-71.230138,86,122,36,91.5,25.5,117,7.07106781186548,"shrub"
"SAMRAC_HF_B",13,138.2,5.80046000657177,"SAMRAC_HF_B 13","SAMRAC",2019,42.531705,-72.18992,86,119,33,72,49.5,121.5,3.53553390593274,"shrub"
"SAMRAC_HF_B",13,138.2,5.80046000657177,"SAMRAC_HF_B 13","SAMRAC",2018,42.531705,-72.18992,58,124,66,72,49.5,121.5,3.53553390593274,"shrub"
"DIELON_HF_2A",13,-10.4,-0.79919623175873,"DIELON_HF_2A 13","DIELON",2019,42.531705,-72.18992,NA,115,NA,96,46,128.5,19.0918830920368,"shrub"
"DIELON_HF_2A",13,-10.4,-0.79919623175873,"DIELON_HF_2A 13","DIELON",2018,42.531705,-72.18992,96,142,46,96,46,128.5,19.0918830920368,"shrub"
